p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
4.63492839138573e-54	0.271570808641864	0.382	0.198	9.36997123602539e-50	0	ST7L
4.20116008573501e-53	0.259147763437777	0.345	0.173	8.4930652293219e-49	0	CHD1L
1.07234591304921e-52	0.31543712877594	0.637	0.419	2.16785449782028e-48	0	ADK
1.24648293541525e-52	0.286780581625824	0.413	0.228	2.51988990223547e-48	0	TRIM27
1.52600424336287e-52	0.351184458213503	0.461	0.27	3.08497017838237e-48	0	CMSS1
3.08176513994636e-52	0.275503947813224	0.265	0.116	6.23009640691555e-48	0	ADD3
3.40974024101637e-52	0.319001584211935	0.303	0.144	6.8931308712387e-48	0	ATP8B1
1.11828694985183e-51	0.316670467706047	0.512	0.317	2.26072889782046e-47	0	HM13
5.08013395870256e-51	0.335830225792749	0.426	0.24	1.02699988109131e-46	0	RIPK2
5.36057925290295e-51	0.27859051019542	0.367	0.192	1.08369470176686e-46	0	NLN
9.46799285935801e-51	0.251591852143003	0.292	0.137	1.91404943644782e-46	0	MTMR2
4.90660126038961e-50	0.400341198962732	0.39	0.215	9.91918510800363e-46	0	NMT2
1.01418338927503e-49	0.328025392833309	0.652	0.461	2.05027313975841e-45	0	NF1
1.91527031181302e-49	0.291929887404864	0.331	0.17	3.8719104623612e-45	0	APOL6
1.65709830760273e-48	0.295455118294561	0.593	0.398	3.34998993864967e-44	0	SMARCC1
4.94741267363043e-48	0.273791479464046	0.377	0.205	1.00016894610113e-43	0	LOC107138133
7.42260426599985e-48	0.313995267343632	0.528	0.33	1.50055367841453e-43	0	Adam5
4.56671641748186e-47	0.295503178767652	0.497	0.304	9.23207390958132e-43	0	PDE8A
4.90073569707798e-47	0.297384181180666	0.816	0.626	9.90732728521284e-43	0	ERC1
1.03315078904903e-46	0.291330698456076	0.493	0.301	2.08861763514152e-42	0	EHBP1
2.20193407520338e-46	0.304816563115812	0.419	0.236	4.45142992643115e-42	0	IER3
2.07861753173196e-45	0.351713135146418	0.332	0.171	4.20213320214934e-41	0	LOC114078880;LOC114080606
4.27273861445803e-45	0.252123676534718	0.396	0.221	8.63776838298836e-41	0	CFDP1
7.36867697163819e-45	0.275155916676566	0.462	0.283	1.48965173658638e-40	0	CSTF3
1.21435414105455e-44	0.282538257262241	0.337	0.179	2.45493833155588e-40	0	RNF213
1.43523318468854e-43	0.281073236454194	0.456	0.278	2.90146740616636e-39	0	OPTN-1
2.14478211124377e-43	0.253941043127507	0.299	0.151	4.3358915160904e-39	0	IVNS1ABP-1
3.50512813777298e-43	0.306658198349975	0.459	0.283	7.08596704332186e-39	0	SPRED2
1.59001220198587e-42	0.290921613139331	0.553	0.367	3.21436866753463e-38	0	mikado.WCK01-AAH20201022-F8-rsc00060G391
1.72486872918143e-42	0.265475010405161	0.36	0.201	3.48699462291318e-38	0	REEP3
2.30379226976405e-42	0.255215003722477	0.362	0.197	4.657346452555e-38	0	OSMR
2.35551120516464e-42	0.298096384296509	0.631	0.443	4.76190145236083e-38	0	ASCC3
6.27020798906611e-42	0.353168597538546	0.353	0.198	1.2675852470696e-37	0	CDK11A;CDK11B
1.5261540355969e-41	0.275358940962793	0.396	0.234	3.0852729983627e-37	0	CDYL
2.65455157895729e-41	0.30013200298811	0.66	0.488	5.36644147202006e-37	0	RFX3-2
1.03260328240308e-40	0.263965611344083	0.374	0.213	2.08751079570606e-36	0	ZMIZ1
1.69848087359223e-40	0.295303060581675	0.479	0.305	3.43364893405405e-36	0	ATP2C1
1.1413587725946e-39	0.259358227251282	0.505	0.327	2.30737089467725e-35	0	CUX1
1.35925887498218e-39	0.4030937381567	0.382	0.23	2.74787774166397e-35	0	MLLT3
2.67441736600653e-39	0.267434027485592	0.433	0.268	5.4066021471188e-35	0	NLK
2.89737981950599e-39	0.265422236346277	0.367	0.208	5.8573430431133e-35	0	ST3GAL4
7.36869210942858e-39	0.277101844267401	0.421	0.254	1.48965479684208e-34	0	NFIB
9.26945989199195e-39	0.255814216732636	0.609	0.426	1.87391401176509e-34	0	GNB1
3.53472257172476e-38	0.269938931942788	0.486	0.322	7.14579515099878e-34	0	RPS6KC1
1.18363161740327e-37	0.522555390151855	0.321	0.174	2.39282967774244e-33	0	STAB1
1.44333452061957e-37	0.283813398799106	0.812	0.67	2.91784506688452e-33	0	RERE
1.74261129060832e-37	0.280753419330098	0.507	0.338	3.52286298509379e-33	0	mikado.WCK01-AAH20201022-F8-rsc01357G1
4.01341059435539e-37	0.423498207944098	0.546	0.369	8.11351085754885e-33	0	ITGA1
1.78952806658047e-35	0.300385959510787	0.674	0.514	3.61770993939907e-31	0	EML4
8.00314893807514e-35	0.290512774456941	0.545	0.363	1.61791658932127e-30	0	EPAS1
1.05969490062629e-34	0.27695690846466	0.421	0.267	2.14227921110612e-30	0	ST3GAL6
1.60343508883324e-34	0.255143638270797	0.553	0.382	3.24150437558527e-30	0	MDN1
2.17655437620852e-34	0.320790147597111	0.413	0.265	4.40012232694314e-30	0	FLI1
3.36054094897571e-33	0.26543992782636	0.439	0.281	6.7936695824493e-29	0	DAPK1
7.22539508318529e-32	0.277666708136017	0.575	0.42	1.46068587001674e-27	0	EXOC6B
5.77347908553164e-31	0.285172724111559	0.584	0.431	1.16716653193108e-26	0	IFI16
3.9129913340475e-29	0.295178755849866	0.513	0.365	7.91050328091043e-25	0	JARID2
1.70738276425148e-27	0.252347100010329	0.81	0.713	3.45164499621079e-23	0	TCF12
3.85705942848987e-26	0.25005200243248	0.651	0.514	7.79743134063512e-22	0	SND1
1.077309115301e-25	0.259804334323682	0.558	0.416	2.17788810749251e-21	0	FOXO1
3.96273956791759e-23	0.32467667517814	0.451	0.323	8.01107431050221e-19	0	UTRN
5.65165437776645e-23	0.460408859910279	0.295	0.186	1.14253844900926e-18	0	LOC112267992-16
5.78286399990845e-22	0.572182893431495	0.288	0.185	1.16906378622149e-17	0	PAPSS2
2.29281778634382e-18	0.262892294258981	0.6	0.459	4.63516043687267e-14	0	MAGI1
6.4663554608627e-15	0.450974174731258	0.295	0.209	1.307238419968e-10	0	CACNB2
0	3.64164696570393	0.837	0.046	0	1	LOC112267992
0	3.10791033311181	0.902	0.223	0	1	SLFN5-1
0	2.34110700742138	0.787	0.028	0	1	MSR1
0	2.15042461860173	0.829	0.063	0	1	CTSS
0	2.06265408713229	0.551	0.012	0	1	INSL5
0	2.01884479663756	0.657	0.138	0	1	CPQ
0	2.01471648095732	0.809	0.033	0	1	Epb41l3
0	2.00222421940749	0.557	0.022	0	1	TRPM1
0	1.98419538423931	0.722	0.082	0	1	CD274
0	1.89181303475508	0.67	0.149	0	1	UST
0	1.87227603995289	0.855	0.228	0	1	mikado.WCK01-AAH20201022-F8-rsc00167G493
0	1.79376561823796	0.602	0.017	0	1	CES2-3
0	1.77813172795394	0.734	0.214	0	1	PTPRJ
0	1.74142887879127	0.781	0.236	0	1	VAV3
0	1.72518154389181	0.672	0.017	0	1	LOC112267992-6
0	1.71489436364626	0.769	0.23	0	1	MCC
0	1.6741783170051	0.624	0.014	0	1	Gm33887;Gm40814;LOC118567481;LOC118568683;LOC118568080;LOC118567893;LOC118567621;LOC118567918;Gm46911;Gm46290-5
0	1.62211395037099	0.796	0.319	0	1	DOCK4
0	1.58673406594872	0.448	0.011	0	1	SCIN
0	1.57220061361853	0.74	0.034	0	1	WDFY4
0	1.56410539611705	0.601	0.014	0	1	mikado.WCK01-AAH20201022-F8-rsc00109G10
0	1.53848767345749	0.674	0.128	0	1	SNX24
0	1.50775398059097	0.597	0.091	0	1	CERS6
0	1.50495603813941	0.605	0.137	0	1	TMTC1
0	1.46721258945674	0.494	0.076	0	1	LAMA2
0	1.45711587635932	0.511	0.016	0	1	GPNMB
0	1.44687149358017	0.63	0.088	0	1	SLAMF7
0	1.4345907250232	0.714	0.155	0	1	BCAR3
0	1.42980080493563	0.715	0.189	0	1	ABCA1
0	1.42136859057163	0.542	0.062	0	1	AKAP6
0	1.37459295809319	0.72	0.211	0	1	ARHGAP25
0	1.35966193141178	0.8	0.213	0	1	RBM47
0	1.33723511688366	0.728	0.182	0	1	LCP1
0	1.33111077530019	0.51	0.058	0	1	PLAC8
0	1.32304717257813	0.688	0.086	0	1	PIK3R5
0	1.30478222297511	0.687	0.177	0	1	VWA5A
0	1.30342981394401	0.693	0.065	0	1	ASAH1
0	1.30245789500021	0.694	0.013	0	1	NAIP
0	1.2881385923149	0.368	0.043	0	1	NAV3
0	1.28696013919612	0.35	0.034	0	1	LGALS3
0	1.2082391857226	0.677	0.044	0	1	EMILIN2
0	1.19057555029171	0.448	0.04	0	1	CPM
0	1.12740064989691	0.694	0.204	0	1	mikado.WCK01-AAH20201022-F8-rsc00098G443
0	1.11950003074053	0.515	0.049	0	1	STXBP6
0	1.10311609320683	0.683	0.128	0	1	Tlr13
0	1.09847251242941	0.522	0.047	0	1	MITF
0	1.09630269666386	0.457	0.077	0	1	mikado.WCK01-AAH20201022-F8-rsc00098G585
0	1.08943279372364	0.513	0.064	0	1	LGMN
0	1.08802982890098	0.386	0.009	0	1	MARCO
0	1.06524946637988	0.597	0.082	0	1	MYOF
0	1.0570020092873	0.778	0.213	0	1	KYNU
0	1.02827741600778	0.682	0.168	0	1	SNX10
0	0.941648911857271	0.405	0.011	0	1	HCK
0	0.934706701177324	0.356	0.032	0	1	CARMIL1
0	0.928591238149279	0.423	0.015	0	1	PSTPIP2
0	0.927622576263206	0.456	0.034	0	1	RGS20
0	0.914529542454896	0.549	0.106	0	1	STX11
0	0.906243775296731	0.464	0.019	0	1	PLEK
0	0.900412423113075	0.485	0.049	0	1	PIGF
0	0.87747916212971	0.566	0.101	0	1	LGALS8
0	0.865701787332836	0.446	0.031	0	1	BCL2A1
0	0.854093640338661	0.414	0.041	0	1	CD83
0	0.846203537508909	0.534	0.11	0	1	UPP1
0	0.822653161123526	0.432	0.011	0	1	CD5L
0	0.820235433211986	0.415	0.05	0	1	MGLL
0	0.79225110596401	0.599	0.103	0	1	IL10RB
0	0.79081398544791	0.485	0.053	0	1	NPC1
0	0.784215418692162	0.44	0.01	0	1	TRPM2
0	0.767780710918535	0.444	0.047	0	1	MERTK
0	0.764866691399483	0.416	0.014	0	1	LOC114087626
0	0.758691737056781	0.273	0.004	0	1	GABRA6
0	0.754929899704317	0.506	0.092	0	1	GRK3
0	0.73655499378738	0.481	0.07	0	1	LIPA
0	0.725292996111213	0.396	0.01	0	1	SCIMP
0	0.704251204370648	0.531	0.088	0	1	DNASE1L1
0	0.699229616029777	0.378	0.026	0	1	CD80
0	0.697279328172993	0.412	0.038	0	1	ASRGL1
0	0.69227610807722	0.422	0.027	0	1	SYK
0	0.691900382873027	0.422	0.052	0	1	IL18BP
0	0.643775806782126	0.296	0.011	0	1	CYBB
0	0.63878379252764	0.44	0.058	0	1	SIRPA;SIRPB1;SIRPG
0	0.623953109666302	0.366	0.034	0	1	SLFN5
0	0.613060858724082	0.399	0.019	0	1	SLFN12L;SLFN12
0	0.585838225298704	0.296	0.021	0	1	KMO
0	0.580939796349333	0.361	0.006	0	1	TFEC
0	0.566208486847051	0.368	0.006	0	1	LOC102725035;LOC107987425;LILRB3;LOC112268337;LOC107987441;LOC112268340;LOC112268336;LOC112268334;LOC107987462;LILRB5-1
0	0.559008011298722	0.343	0.035	0	1	PLA2G15
0	0.548416423521254	0.35	0.012	0	1	SLC11A1
0	0.537040456389613	0.296	0.013	0	1	SLC37A2
0	0.53289582521314	0.298	0.006	0	1	RAB39A
0	0.512999281094107	0.294	0.009	0	1	THEMIS2
0	0.459441815357386	0.272	0.01	0	1	FMN1
0	0.424129729059025	0.278	0.009	0	1	SCRN1
0	0.39688782851131	0.272	0.005	0	1	LOC114079731
0	0.391004399906367	0.268	0.006	0	1	CSF2RA
1.98659497559557e-306	0.740091362639681	0.371	0.046	4.01610040266401e-302	1	LPL
4.73661470216613e-301	0.364705238355145	0.264	0.016	9.57554028189905e-297	1	SLC15A3
1.53726801240303e-300	1.34589625500751	0.875	0.39	3.10774101387396e-296	1	ZEB2
2.28762180756917e-300	1.48337067297461	0.874	0.535	4.62465624618183e-296	1	DMXL1
2.55566379298412e-297	1.11452180701694	0.74	0.241	5.1665299238967e-293	1	PHACTR1
2.98685200556656e-297	0.409662292643298	0.288	0.023	6.03822001445335e-293	1	TCIRG1
2.27730268144324e-293	0.587453499735887	0.309	0.029	4.60379510080565e-289	1	PDCD1LG2
5.33462539660411e-293	0.698623028275712	0.446	0.077	1.07844787017749e-288	1	PPFIBP2
1.38803348890154e-289	0.523780450517749	0.364	0.046	2.80604850116336e-285	1	HIVEP3
1.13200746447058e-284	1.18066397563643	0.751	0.266	2.28846629017373e-280	1	FNIP2
3.42037014938975e-282	1.34593506736212	0.86	0.424	6.91462029400633e-278	1	CAMK2D
1.25699907323894e-281	0.557548727976822	0.303	0.03	2.54114932645984e-277	1	PCBP3
6.15967323625258e-279	0.389444438019429	0.25	0.016	1.24523954144082e-274	1	FGD2
2.2861067672523e-276	0.603853652032323	0.36	0.047	4.62159344067724e-272	1	BLNK
1.91398377778433e-272	1.01906332909109	0.465	0.09	3.8693096051688e-268	1	CCL3L1;CCL3L3;CCL3;CCL18
1.33842491372426e-271	0.792767521849006	0.611	0.178	2.70575980558496e-267	1	ATG7
7.52700505044027e-271	0.946098995861981	0.551	0.14	1.52165934099701e-266	1	DRAM1
1.0076353579688e-269	0.607624939762302	0.302	0.032	2.03703563966972e-265	1	TLR2
1.53325883357989e-268	0.866522540101389	0.625	0.186	3.09963605796511e-264	1	ABCC1
8.28436889272745e-265	0.912445191434545	0.62	0.181	1.67476801535378e-260	1	SPRED1
1.77216650524746e-262	0.79955954310184	0.464	0.095	3.58261180700826e-258	1	SLC22A23
1.18403134983767e-257	0.604368526708141	0.47	0.097	2.39363777683184e-253	1	PTK2B
5.2288237648884e-257	0.697880338256171	0.445	0.089	1.05705901230984e-252	1	CTSB
3.57984852120423e-250	0.598356083001781	0.311	0.038	7.23702177046647e-246	1	CD4
6.6570003521712e-250	0.561381538449871	0.336	0.047	1.34577919119493e-245	1	GNS
9.9615903886814e-249	0.663337532658943	0.42	0.079	2.01383511297583e-244	1	LAMP3
6.89366858425292e-245	1.17597989080363	0.885	0.529	1.39362404099257e-240	1	APP
1.15302565569208e-244	0.66441556817796	0.31	0.039	2.3309566655471e-240	1	PLA2G4A
1.16196802649387e-244	0.652906325557302	0.486	0.114	2.34903456236e-240	1	LYN
1.2877702048373e-244	0.982861230069851	0.656	0.237	2.6033562460991e-240	1	PTPN1
5.629201822058e-244	0.771077749012251	0.545	0.141	1.13799944034725e-239	1	RASGEF1B
3.77408112300742e-239	1.03641373521892	0.321	0.045	7.6296823982718e-235	1	INHBA
3.00950192193138e-238	1.1981136214809	0.89	0.635	6.08400908537647e-234	1	MACF1
6.09329062084316e-238	1.19743840152551	0.452	0.104	1.23181963190965e-233	1	ENAH
1.35394285182823e-234	0.892908160888443	0.734	0.306	2.73713086925594e-230	1	TAOK3
1.89067314926068e-234	0.70921709440347	0.526	0.141	3.82218483854539e-230	1	ATP6V1A
3.44322469642426e-233	0.524285648918818	0.415	0.081	6.96082304629129e-229	1	SESTD1
4.98612015554961e-233	0.520277793746481	0.328	0.049	1.00799405064591e-228	1	MPP1
1.77795688806078e-232	0.715700432401192	0.371	0.066	3.59431764490367e-228	1	GLRX
4.74525456474953e-232	1.232475467442	0.734	0.322	9.59300662809765e-228	1	UBASH3B
7.52584956030869e-230	0.583933010604764	0.451	0.102	1.521425747112e-225	1	HEXA
2.97368311732464e-228	0.420636683497401	0.325	0.048	6.01159778998349e-224	1	STX4
1.92197245145534e-226	0.870681817414155	0.593	0.192	3.88545950786211e-222	1	ATP6V1B2
2.72259137286878e-226	0.683726721496741	0.384	0.072	5.50399071939152e-222	1	TEC
5.61547101815739e-225	0.411566535819638	0.287	0.036	1.1352236210307e-220	1	NR1H3
1.29451426537098e-221	0.765695920891073	0.48	0.116	2.61699003887397e-217	1	GK-1
7.55854921851603e-220	0.843571597352418	0.611	0.204	1.5280363100152e-215	1	PIK3AP1
3.37008466957675e-219	0.683352855430511	0.536	0.157	6.81296316801636e-215	1	TEX2
1.50506390056166e-216	1.2348699054273	0.758	0.343	3.04263718137544e-212	1	ALCAM
1.2755019197159e-213	0.906469216936363	0.521	0.149	2.57855468089766e-209	1	LOC114078880;LOC114080606
3.93505644274278e-213	0.432176993267973	0.273	0.035	7.95511010464881e-209	1	BATF3
2.13762888012588e-212	0.5123850360925	0.404	0.08	4.32143054406247e-208	1	GRAMD1B-1
4.24736396024206e-212	0.524799754325095	0.347	0.061	8.58647098202535e-208	1	ADAP2
1.29861655968124e-210	0.577005256760774	0.405	0.086	2.6252832370516e-206	1	TBXAS1
1.74557035438164e-209	0.904480738264472	0.53	0.169	3.52884502841792e-205	1	SLC44A1
2.22433372957922e-209	1.10527458133724	0.493	0.138	4.49671306771735e-205	1	INPP5F
2.27096347176356e-209	0.401256617901419	0.297	0.043	4.59097975451721e-205	1	SLC6A6
2.16632588495679e-206	0.544594131580272	0.349	0.065	4.37944440902865e-202	1	SLC49A4
4.52929379553309e-205	0.630684388009407	0.408	0.093	9.1564203370497e-201	1	HELB
3.88269438746367e-201	1.17337942338733	0.265	0.036	7.84925497369656e-197	1	SLC7A11
4.16186308824652e-201	0.398667785667054	0.285	0.041	8.41362241919916e-197	1	PRKX
5.85933973393606e-201	1.09839740944167	0.398	0.091	1.18452412061251e-196	1	IL1A
1.96250429466475e-196	0.567914317095083	0.47	0.128	3.96739868209426e-192	1	VRK2
8.20514618716628e-196	1.05346291585004	0.698	0.319	1.65875235319753e-191	1	GAB2
1.26182540751884e-193	0.581449078914118	0.429	0.107	2.55090624384009e-189	1	WDFY2
1.01677272006643e-191	0.718058308277	0.498	0.148	2.0555077308863e-187	1	GAB1
2.56113858602044e-189	0.668002563562302	0.66	0.267	5.17759776549893e-185	1	PGS1
2.34404851816525e-188	0.688324476713404	0.53	0.173	4.73872848432287e-184	1	LAMP2
1.67879117344334e-187	0.365022927532666	0.278	0.042	3.39384423623306e-183	1	VAV1
5.56441306154611e-183	0.435697125392788	0.347	0.071	1.12490174452216e-178	1	TMEM140
8.21890688476445e-183	0.670631975024512	0.543	0.182	1.66153421582398e-178	1	SMAP2
1.31781365112291e-181	0.780557306375763	0.569	0.208	2.66409207711007e-177	1	WDR7
1.38329382505198e-180	0.851943450118282	0.595	0.217	2.79646679672509e-176	1	IER3
2.02788255369806e-180	0.967240044709339	0.622	0.262	4.099567370556e-176	1	RNF130
2.82489976922842e-178	0.50604080321632	0.404	0.101	5.71081737347217e-174	1	TTC7B
1.89507595473722e-177	0.795004370151806	0.854	0.447	3.83108555009677e-173	1	SLC28A3
5.72739607768609e-175	0.925035238240224	0.839	0.522	1.15785039106502e-170	1	PICALM
1.43264839114681e-174	0.497268617104657	0.281	0.047	2.89624198754238e-170	1	Cd200r1-1
2.55382416451501e-174	1.02930750700797	0.598	0.235	5.16281093098354e-170	1	PLIN2
3.52304160887341e-174	0.417796677542951	0.347	0.074	7.12218091649849e-170	1	NCKAP1L
1.24180813772759e-173	0.511525398878108	0.414	0.109	2.51043933123009e-169	1	ZDHHC13
4.26794741954366e-173	0.616265463108236	0.48	0.141	8.62808250334946e-169	1	FYB1
5.30950463973115e-173	0.858247874512275	0.645	0.27	1.07336945796805e-168	1	CDK6
3.69535480595879e-171	0.597930273765319	0.334	0.072	7.47052927572629e-167	1	TNFRSF21
4.16620566782494e-170	0.448967337097947	0.337	0.073	8.4224013780749e-166	1	LYPD5
7.63398014422591e-170	0.918214697176687	0.688	0.297	1.54328542595671e-165	1	RUNX1
1.34748883442451e-169	0.59282230663489	0.686	0.276	2.72408342767258e-165	1	TNS3
1.6159513924341e-169	0.387411188543807	0.307	0.059	3.26680733494477e-165	1	ZNF283
3.10404904520494e-169	0.6379079096097	0.569	0.215	6.27514554978632e-165	1	SPIRE1
5.68302589293902e-169	0.538692250476269	0.356	0.08	1.14888051451655e-164	1	CD84
1.61311125414781e-168	0.380011387407807	0.295	0.054	3.26106571138521e-164	1	RHOQ
3.0918640382578e-166	0.941005708642697	0.564	0.204	6.25051233974196e-162	1	NIBAN1
1.62879198835157e-165	0.663904528567456	0.426	0.124	3.29276588365153e-161	1	UXS1
2.95963247192683e-165	1.16051190171225	0.44	0.133	5.98319300524729e-161	1	TMEM26
3.39309460390331e-164	0.451995029795516	0.372	0.09	6.85948005125094e-160	1	mikado.WCK01-AAH20201022-F8-rsc00006G53
4.35105231701397e-164	0.527917088501756	0.411	0.111	8.79608736407544e-160	1	RNF19B
2.37918466636622e-163	0.689413135842046	0.424	0.122	4.80975972152596e-159	1	ABHD12
3.08359246408776e-162	0.788762221829213	0.79	0.464	6.23379052539982e-158	1	NSMCE2
5.29656012852537e-158	0.430273292983742	0.33	0.074	1.07075259558269e-153	1	GARNL3
4.65146071844749e-157	0.917800081742789	0.608	0.272	9.40339298841346e-153	1	CASP5;CASP4
7.16276078289637e-157	0.950657623982696	0.778	0.466	1.44802371987033e-152	1	UBE2E2
2.83975105075711e-156	0.825283762437245	0.35	0.088	5.74084072421057e-152	1	PLEKHM3
4.02091150363134e-156	0.774349915589733	0.608	0.262	8.12867469574111e-152	1	KIF13B
5.67854862017229e-155	0.906402172450519	0.743	0.38	1.14797538905403e-150	1	SAT1
4.80165735794552e-153	0.770512176359262	0.625	0.273	9.70703051482267e-149	1	JAK2
2.9056301830205e-152	0.591658413484464	0.421	0.13	5.87402197799423e-148	1	FRMD4B
3.73378091594141e-152	1.05736193785592	0.322	0.076	7.54821149966716e-148	1	CD36
6.10709610953813e-151	0.700000545728423	0.547	0.208	1.23461054950423e-146	1	CARD11
3.64123566112923e-150	0.789041656333364	0.581	0.228	7.36112201253886e-146	1	GNG2
3.68780649820452e-150	1.35780859388273	0.601	0.289	7.45526961677027e-146	1	PSD3
8.01054041473501e-150	0.844423251140897	0.468	0.16	1.61941085024283e-145	1	TBC1D9
9.52317274322104e-150	0.541190065433504	0.303	0.067	1.92520460176957e-145	1	CTSK
1.54785498483059e-146	0.706958834265681	0.778	0.436	3.12914363733353e-142	1	MAPK6
4.88059497796806e-145	0.353870937252847	0.316	0.073	9.86661080746023e-141	1	WDFY1
3.76483492828075e-144	0.67259872457183	0.391	0.115	7.61099029101237e-140	1	CTSH
8.16987960793577e-142	0.633933787536557	0.62	0.283	1.6516228615403e-137	1	RUFY3
8.41860021979254e-142	0.298461255087516	0.257	0.049	1.70190422043326e-137	1	ELMO2
1.83919636840345e-140	0.627402468044981	0.662	0.309	3.71811937836441e-136	1	GNA13
1.96544882170337e-140	0.753074956729999	0.866	0.605	3.97335133795554e-136	1	ASAP1
3.72840590422027e-140	0.626271794759365	0.711	0.366	7.53734537597169e-136	1	IQGAP1
9.08316204143311e-140	0.870802059581014	0.722	0.422	1.83625203829612e-135	1	NR3C1
2.68381070987372e-139	0.512795478718788	0.434	0.141	5.42559173108071e-135	1	ZCCHC2
7.47407684667823e-138	0.58674737585864	0.501	0.187	1.51095937532447e-133	1	ITSN1
8.38344827552062e-138	0.381565965155441	0.323	0.079	1.69479790337925e-133	1	NPL
2.91729187959298e-136	0.524260381437506	0.452	0.151	5.89759726378517e-132	1	LRP1
5.81895668809087e-136	0.525352081823793	0.555	0.221	1.17636028406445e-131	1	SKAP2
1.3633864393059e-134	0.737552253621407	0.527	0.204	2.7562220257008e-130	1	RASGRP3
5.79474019449796e-134	0.648725568680221	0.519	0.201	1.17146467771971e-129	1	SOAT1
1.72797506587888e-133	0.61651487015197	0.398	0.124	3.49327439318074e-129	1	ALPK1
8.53234372538363e-133	0.457408419408143	0.419	0.136	1.72489860752355e-128	1	CPEB4
2.23439592685356e-132	0.336481138505428	0.313	0.077	4.51705480572716e-128	1	ARAP1
3.14722247884256e-132	0.57736229041039	0.592	0.264	6.36242496322813e-128	1	OPTN-1
7.49659364539226e-131	0.465176931576194	0.356	0.1	1.5155113713525e-126	1	CYRIA
9.76136622217326e-131	0.357271371185898	0.265	0.057	1.97335779547455e-126	1	TMEM65
5.17396660388023e-129	0.352707272352952	0.292	0.069	1.04596908864043e-124	1	LYL1
1.32610142513204e-128	0.820110230705366	0.676	0.334	2.68084664104694e-124	1	mikado.WCK01-AAH20201022-F8-rsc00038G1088
7.51815916229452e-128	0.486635727229085	0.659	0.277	1.51987105624946e-123	1	DOCK10
9.67909438860333e-128	0.503683690277231	0.441	0.158	1.95672572160005e-123	1	EYA3
