cv_cor	pp_cor
PJA2	-0.00670637252984607	0.0465045427263299
FBXL17	0.0262335380031063	0.0196917581043678
NUDT12	0.0180879022899687	0.0650056519990189
PPIP5K2	0.0159322358278468	0.0330544844404703
GIN1	-0.00141805006565323	0.0197078206509393
PAM	0.0105779746710386	0.0470803948270828
FAM174A	-0.000249721794285131	0.0310330890057127
CHD1	-0.00259791128201489	0.0119577654027965
LOC107149061	-0.00688185560243492	0.0197232868680013
RIOK2	0.0204536522449868	0.0139568530374109
ERAP2	-0.0194896644899309	0.0724764562341215
CAST	0.0219086624941104	0.0524689594370907
ZMYM5	-0.00314730613545099	0.0167836956559492
ELL2	-0.00192026609039925	0.0360153949105085
GLRX	0.0230219776672435	0.0696778104438473
RHOBTB3	0.0333434366884379	-0.00858930733263875
RFESD	-0.00795680003992191	0.060913425668056
ARSK	0.00865624305323483	0.0485346833378706
TTC37	-0.00633484535631293	0.00854143082055789
MCTP1	-0.00685926737070495	0.024771817710577
FAM172A	0.000613395549123607	0.00452515237253871
ARRDC3	0.064746782702251	0.0442899950857185
ADGRV1	0.00787091202131254	0.0118672036771151
CETN3	0.0101406762289028	0.0281719730529485
MEF2C	-0.00772328037316079	0.0380657580582054
TMEM161B	0.00861824586259562	0.0230010932654414
CCNH	-0.00619382700046406	0.042712159703812
mikado.WCK01-AAH20201022-F8-rsc00006G358	0.00401405031122625	0.00444448449623471
COX7C	0.204512688065838	0.169733075677389
ARF4	0.0219869002665288	0.0160050763683436
EDIL3	0.0243939890102403	-0.00578576708246896
TMEM167A	0.0380821335131799	0.0933587950637783
RPS23	0.239818331935235	0.19112600738715
ATG10	-0.00344295112342048	0.0158800094747793
SSBP2	-0.00469516702969426	0.0122143269129422
ACOT12	-0.00563892064107102	0.072009812078323
ZCCHC9	0.0164527982743072	-0.00218626228377805
MSH3	0.0120662583111563	0.0292811201107681
DHFR2;DHFR	0.0391048562835387	0.107214856310005
ZFYVE16	0.0193468807354092	0.0150383296037298
SERINC5	-0.000946521794895889	0.041712806051209
CMYA5	0.0132742621597323	0.00516692987336587
TENT2	0.0106910900172253	0.019102013215704
HOMER1	0.0312491588191599	0.0208050200911791
BHMT	-0.0102689192070469	0.0594402658288555
BHMT2	0.0463606449908329	0.0500280939047441
DMGDH	0.0599136412158504	0.0406491689898251
ARSB	0.00937462565169174	0.0191597523885785
SCAMP1	-0.017348854478034	0.0205906408439455
AP3B1	0.0255979276806847	0.00952377880644819
TBCA	0.0498600802674896	0.0969713958904105
WDR41	0.00197701465176183	0.0108396202702245
PDE8B	-0.0676906843756439	0.0804232811169158
AGGF1	0.0207927693201676	0.0225176384548606
SMN2;SMN1	0.0259018600386633	0.0197291269353174
SERF1B;SERF1A	0.0134129154287006	0.0411946164668208
BDP1	0.0178521840963114	0.0330485428983293
MRPS27	-0.0165263996954802	-0.00606238574628339
PTCD2	0.00822679510637531	0.0342587632316402
ZNF366	-0.000993454345567154	0.0221316592884583
TNPO1	0.0128709626076431	0.0179186362652497
FCHO2	0.0262467329398249	0.00547332381933179
TMEM171	0.00402735403765318	0.028506348338748
BTF3	0.0765068798560757	0.0924538405503695
ANKRA2	0.00850565768534314	0.023110659074677
UTP15	0.00508060347699893	0.0101055618293829
HEXB	0.0591046438254118	0.0427680921683169
GFM2	-0.00457768606451333	0.004108096737056
NSA2	0.0723147319750819	0.0326682724723762
HMGCR	0.322741548930212	-0.0798192118951806
CERT1	0.00891594578372904	0.00535313479509823
POLK	0.000603918837630637	0.0150821794484784
POC5	0.001448043614138	0.0233785331382708
IQGAP2	0.0677583503826922	0.0512351091698458
GTF2H2C;GTF2H2C-2;GTF2H2	-0.0120193011469346	0.052544926540925
OCLN	0.0204406309517833	0.0138699827921806
MARVELD2	0.0393947573501518	0.0468802736683192
RAD17	0.0181322868891236	0.0386078628693206
AK6	0.0355165372493103	0.0467006723902504
CCDC125	0.010804198269678	-0.0162008220125096
CDK7	0.0317226440823662	0.0377737857024062
MRPS36	0.0388525295658608	0.0926950456018035
SLC30A5	0.044986127688653	0.0201236110547203
PIK3R1	-0.0250923720863959	0.0338589790921813
SREK1	-0.00239777174071228	0.029344039136934
ERBIN	0.000214161092237715	0.0660922101363721
NLN	-0.00878108275670952	0.0627044984670398
TRAPPC13	0.00947145427145965	0.0249315629731718
PPWD1	0.00232667795058975	-0.00835558183030243
CWC27	-0.00709015145994069	0.00463344794991952
SREK1IP1	-0.0172000997023413	0.0341153762691202
RGS7BP	-0.0148104808192371	0.0191252020143465
IPO11	0.00624607423399426	0.0288327143812289
KIF2A	0.00180364602778012	0.0487790558494078
ZSWIM6	-0.0116071292655363	0.0280659261690998
LOC107151925	-0.0324092345135999	0.0329015909331033
NDUFAF2	0.00432070405781912	0.0308130748802198
ERCC8	0.0226195438987493	0.00217057346854206
DEPDC1B	0.0273588264792127	-0.00403355831142573
PLK2	-0.00331408717793936	0.0474388564340337
mikado.WCK01-AAH20201022-F8-rsc00006G527	0.00057819854023979	0.0378041767309132
GPBP1	-0.000373297893626371	0.0424815287511453
mikado.WCK01-AAH20201022-F8-rsc00006G531	0.010172333576045	0.00460428261253683
MIER3	0.039815766485446	0.017348440352227
SETD9	0.0216896510839688	0.0382812879162389
MAP3K1	0.0135050591515182	0.039690341055292
ANKRD55	0.036324687728467	0.000761978979529553
IL6ST	0.0156339041628481	0.0119394348330932
PLPP1	0.0768435949881334	0.0248891639502169
MTREX	-0.00126288219542335	0.0516750523466368
DHX29	0.0109111742769405	0.0272274662413104
GPX8	-0.00868727755175972	0.0270295274152432
GZMA	0.00982881554461548	0.0141933650697028
SNX18	0.0202314870190996	0.0262464583618825
mikado.WCK01-AAH20201022-F8-rsc00006G563	0.0152127964183414	0.00153935843620165
ARL15	0.0185082317478959	0.00895009378327558
NDUFS4	0.0544486491669538	0.0886399575838495
FST	-0.0165990770197382	0.0180100098450687
MOCS2	0.0337589675751315	0.0283502297526419
ITGA1	0.0373216695495701	0.0295926432043977
PARP8	0.0142270141502381	0.00593342870640961
NNT	0.0609879011480868	0.0469159073000539
mikado.WCK01-AAH20201022-F8-rsc00006G580	0.0249373678384607	-0.0027135593609515
PAIP1	0.0444009258094949	0.0300862536653347
HMGCS1	0.712901867796911	-0.291308226112946
ZNF131	0.0104913742176026	0.0131844107383323
ZNF622	0.00509091115449241	0.0431174564965471
RETREG1	0.00365203757630341	0.0923131969466779
MYO10	0.015966734275363	0.0227892861617086
DROSHA	-0.00381948019372071	0.0295661735595822
PDZD2	0.00392580624479268	0.00696504608563783
MTMR12	0.0323164547945637	0.0420647888144073
ZFR	0.0315530366239047	0.0221605824439917
SUB1	0.0415702937184993	0.0818829710374927
TARS1	0.0489048910291904	0.0383062127124056
mikado.WCK01-AAH20201022-F8-rsc00006G622	0.0605355315180589	-0.0245466435924
AMACR	0.0331311770829133	-0.021429372002132
RAI14	0.0128534276383256	0.0343486782886532
BRIX1	-0.00696884440148024	0.0519503897219872
DNAJC21	-0.0201371448004074	0.0250334325254845
AGXT2	-0.00374066592282907	0.14463432232306
SKP2	-0.0104069944097783	-0.0102455118818543
NADK2	0.122641988027102	-0.0193498947934284
RANBP3L	0.0230552359796051	-0.0145079607170046
C14orf119	0.000284763790991051	0.024720418527781
NIPBL	0.00142559875202605	0.0266696592920376
CPLANE1	0.00317152084526903	0.0186533911888392
NUP155	-0.015312210048672	-0.000392739072026394
WDR70	0.0142846151753565	0.0180478339255004
OSMR	0.00199766976829345	0.0151446420108491
FYB1	0.0204553418066361	0.0121527591779746
C9	0.059096200187185	0.168621312726104
DAB2	0.0100367552435614	0.052899558250964
TTC33	-0.00170433366024909	0.0222747736353387
PRKAA1	0.00983838019087925	0.0297826897827244
C7	-0.00190081633399232	0.0397831574975587
C6	0.111203040903149	0.133820268065302
OXCT1	0.00925195119812174	0.00262895096487807
C5orf51	0.00799868558432161	0.00420923750752547
FBXO4	0.0293804117000098	-0.00411023282348031
GHR	0.0296203278642848	0.018222828217427
SELENOP	0.0157676372994228	0.0251534698576867
OTULIN	0.00931721169911623	0.00907964805448755
OTULINL	-0.00239573328259771	-0.0075419573549989
DAP	0.107571400366793	0.131729941421532
MARCHF6	0.0351814605843769	0.0660480174821988
CMBL	0.0771707304192612	0.0948944429372531
CCT5	0.000904163067716977	0.0556622293442263
ATPSCKMT	-0.00540890873342866	0.0485862846633349
MTRR	-0.000252824832817265	0.0222826500269354
SRD5A1	-0.0126976388319854	0.0150362649753351
NSUN2	0.04124412461782	0.0240459044437807
MED10	0.0277264646011785	0.0985665814904383
ICE1	0.0242361189613642	0.00925930717248044
NDUFS6	0.0426146047254056	0.163483247916781
MRPL36	-0.0417147143241934	0.179800537647556
LPCAT1	0.0143999601078839	0.014048334158989
CLPTM1L	0.0411208545544302	0.0345867133217986
SLC12A7	0.0158576432155422	0.0397494565226537
BRD9	0.0193314116498102	0.00371140112717471
CEP72	0.0083706853276074	-0.000351411351732639
EXOC3	0.00187564758982219	0.0549623448887605
PDCD6	0.0578217281646197	0.069829870142468
SDHA	0.00594980394561785	-0.00649916304703082
CCDC127	-0.00642345246425414	0.059310240182144
LOC114097044	-0.00141630480702933	0.0285897055821053
PIGG	0.0215157873509644	0.0284221724470182
ATP5ME	0.127195028844161	0.222279872486332
MYL5	0.0260777746581257	0.00532025009236583
TMEM175	0.00607711408032558	0.0401885227381448
DGKQ	0.0427428404891401	0.00333839668962227
IDUA	-0.0172382673354436	-0.000748878025666131
SLC26A1	0.000724560047207115	0.00540943155703533
RNF212	-0.007449412834701	0.0051904716912634
CTBP1	0.0206060751433217	-0.00142741391970721
MAEA	0.0106788433132691	0.0361822892578907
UVSSA	0.00298378862801904	0.0208830868416832
FAM53A	0.0102039953606142	0.0340251058700868
SLBP	0.021647183196135	0.0125635489589335
TACC3	-0.00905235438927269	0.0264710553190691
FGFR3	0.00684246534266245	0.0784507988585605
LETM1	0.0258110435838173	0.0445715709610131
NELFA	0.0135195288232792	0.0166555508928327
C4orf48	-0.00174184221727766	0.078675894119847
HAUS3	-0.0132365209448606	0.0311346957324528
MXD4	-0.0196869292617385	0.033512801838049
FAM193A	0.00436074400617649	-0.00370383290921262
TNIP2	0.00439203110415038	0.0243892451531391
SH3BP2	0.0253785085471401	0.0152148632495356
ADD1	0.0285130753659524	0.0676405597528188
MFSD10	0.0377928159720012	0.0473728016057306
NOP14	0.00570400650137935	0.0166895811533945
HTT	0.0195362577898111	0.0388949927616061
RGS12	-0.00745950672732014	0.035355793381012
HGFAC	0.111179858115441	0.0902629199292292
LRPAP1	0.0540148487193185	0.0818450365491285
TRMT44	0.00733375301747688	0.0158561988978288
mikado.WCK01-AAH20201022-F8-rsc00009G84	0.00818389909821079	0.0180930058485731
HTRA3	0.0163029052667364	-0.0167849055129296
SH3TC1	0.0269736146728769	0.00961279814397538
AFAP1	0.02354248631831	-0.00580644538328417
GRPEL1	-0.0158636045611161	0.0245885994876484
TBC1D14	-0.00499070952217005	0.00511012538303338
KIAA0232	0.0275420193705436	0.0287218967753407
BLOC1S4	0.0282658121268337	0.0326972685459759
MRFAP1L1;MRFAP1	0.0426310180135334	0.0553648038776116
MRFAP1L1;MRFAP1-1	0.03567056425385	0.0692847706756107
MAN2B2	8.45410255906241e-05	0.0538237525317411
STX18	0.0100120965009918	0.0224290166856816
LYAR	0.0214536194946896	0.00893022812848936
TMEM128	-0.0147009589631801	0.0459571289043163
SLC2A9	0.0411546296348368	0.0246187281064648
WDR1	0.0293441542144378	0.0448729892864643
ZNF518B	-0.00538902270830336	0.0236603702578705
RAB28	0.0167723598251506	0.0505192875634468
BOD1L1	0.000725238908019215	0.0256859846237034
CPEB2	0.0363217318138265	0.00862381935150367
FBXL5	-0.023722057101442	0.0883339871277035
BST1	0.0442635602979332	0.0376978380355678
CD38	0.00647877654685264	-0.00183600517166467
TAPT1	-0.0112502286673276	0.0260491997788769
QDPR	-0.0258072508556868	0.0802469048707719
LAP3	-0.00939989926481368	0.0198818061184383
MED28	0.00984445233944534	0.0239051790977806
DCAF16	0.0153858560138362	0.0250878412144844
PACRGL	0.0365415917188222	-0.00278429776588377
ADGRA3	0.0123025069395889	0.000760411929843126
PPARGC1A	0.0494776994482966	-0.0152763260149493
DHX15	0.0522124644021024	0.00785458764227709
CCDC149	-0.00386430591176725	0.0281230988594748
SEPSECS	-0.00225474543068128	0.0183944225600341
PI4K2B	0.00904714165666287	0.0410589187699277
ANAPC4	0.0134069632569171	0.0527885069694665
SEL1L3	-0.00975118571906934	0.013657026974564
SMIM20	0.0477799613750464	0.0422962702271738
RBPJ	-0.0155110366015848	0.0298184689516474
TBC1D19	-0.00417603799993311	0.0339903821064236
STIM2	0.0273233785926689	0.00150459591261872
ARAP2	0.0282804771784555	-0.00668854584476476
NWD2	0.0307922864916107	0.0659916095556769
RELL1	0.022247636463251	-0.00123093249195555
PGM2	0.0685734872385538	-0.00329899566577333
TBC1D1	0.0344138860643892	0.00325240966325786
KLF3	0.0252057642925405	0.0409447940859028
TLR1	0.0263595701409118	-0.0173380264278075
FAM114A1	-0.00182319342902833	0.0260059056904603
KLHL5	0.0311231460497774	0.0185073425646361
RFC1	-0.00603808025695463	0.0293511351547392
RPL9	0.267079175536735	0.187910557902034
LIAS	0.0244609951966318	0.033552696461726
UGDH	0.0225848989246694	0.093283115580139
SMIM14	0.0291838217288679	0.0102059741837258
UBE2K	0.0302672875214026	0.0639498705831168
PDS5A	0.00887208115453098	0.0219821320387963
N4BP2	0.00987485004488956	0.00466339069639193
LIMCH1	0.057678885668623	-0.0118131958279811
TMEM33	0.0493923163537992	0.0428238568197186
SLC30A9	0.0130024916246105	0.0388471806282887
ATP8A1	0.0312588123399152	0.00757160556359511
GUF1	0.019255809490088	0.0290414137167543
GNPDA2	0.0325193164106201	0.00173164073377513
COMMD8	0.00519121648382665	0.0237469170697244
ATP10D	-0.014007604540684	0.0460432968013114
CORIN	0.0211564518902946	-0.0116338419036169
NIPAL1	0.0361166027350975	0.0336650056590627
TXK	-0.0183362006953156	0.0275143490511191
TEC	0.0212275417087066	0.00615884535511173
SLAIN2	0.029515142914028	-0.0107698603559517
FRYL	-0.0185015088306206	0.0350653532452331
OCIAD1	0.000675771045312068	0.0197788288595812
OCIAD2	0.0254153957084574	0.0151339348440167
DCUN1D4	0.00906836823743623	0.0239715202197561
SGCB	-0.0133438182311253	0.0581816355491376
USP46	0.0368364261687373	-0.000358129705829605
SCFD2	0.00238067472214381	0.0257896938416799
FIP1L1	0.0118731666596801	0.0239187128083339
CHIC2	-0.0297326019195327	0.0405392593631781
SRD5A3	0.0480732442872896	-0.00972738740482707
CLOCK	0.00349257753773154	0.0268627007790104
EXOC1	0.0444098076113908	0.0363088440161988
AASDH	0.00614721477621192	0.00455501702606407
PAICS	0.011269643130313	-0.035923722874068
SRP72	0.0275141317674125	0.0167529308850402
HOPX	0.011111263027344	0.0160241652801538
NOA1	0.0243740187979824	0.013815043995595
POLR2B	0.0249482095017038	0.0471602909516579
IGFBP7	0.00679967215445929	0.0365356962909545
mikado.WCK01-AAH20201022-F8-rsc00009G353	0.0122242853287692	0.00476412036065297
CENPC	0.00038506142741359	0.0140318094879171
YTHDC1	-0.00343315165165986	0.0382582186655342
SULT1B1	0.056682213995594	0.0187173173726794
Ugt2b34	0.0497262106525237	0.0309959400059676
UGT2B11;UGT2B10;UGT2B28;UGT2B4;UGT2B7;UGT2B15;UGT2B17	0.140517106967614	0.0510474923025254
mikado.WCK01-AAH20201022-F8-rsc00009G384	-0.0711781203867471	0.086237975801835
UGT2B11;UGT2B10;UGT2B28;UGT2B4;UGT2B7;UGT2B15;UGT2B17-1	0.1468880203706	-0.0674416104988175
UGT2B11;UGT2B10;UGT2B28;UGT2B4;UGT2B7;UGT2B15;UGT2B17-2	0.036929529116997	0.00486763205374058
UGT2B11;UGT2B10;UGT2B28;UGT2B4;UGT2B7;UGT2B15;UGT2B17-3	-0.0139177226337246	0.0142792226354089
UGT2A1	0.0215076039732891	0.00296684706998887
SULT1B1-1	0.00266762268894938	-0.00567395715488051
JCHAIN	-0.00942155400141883	0.0218289644704078
UTP3	0.0600305005093026	0.0226227659063794
RUFY3	-0.00170033958210582	0.0120916474405491
GRSF1	-0.0118362528177101	0.0529233869148433
RBM3	0.00867443561552484	0.0116829963237549
SLC4A4	0.0317032674885739	-0.00232290596963632
mikado.WCK01-AAH20201022-F8-rsc00009G417	0.0220211591116973	-0.00383934974899303
GC	0.260736804680575	0.139090702693286
COX18	-0.0063980710698727	0.0307553379455981
ANKRD17	0.019244116590795	0.0300130959593621
mikado.WCK01-AAH20201022-F8-rsc00009G425	-0.0127008239660013	-0.0306987074718674
ALB	0.387282619884804	0.164750918125616
ALB-1	0.224067363517026	0.30276731445689
AFM	0.0499536265963614	0.105563535965796
Albfm1	-0.0410385962332208	0.0615016282263667
PF4;PF4V1-1	-0.0338017386738294	0.0213445646135979
PF4;PF4V1-2	-0.027162027052991	0.0194439559814064
CXCL2;CXCL3;CXCL1	-0.0108910327869793	0.0340261595054617
CXCL2;CXCL3;CXCL1-1	0.0270821120838987	-0.0229126746319442
AREG	0.0109309204621331	0.00747213982421626
RCHY1	0.00370005370295512	0.0341391781316162
THAP6	0.00346504819701761	0.0290717249217363
G3BP2	-0.0115540478663664	0.0429771113260469
USO1	0.0155482665035234	0.0445064628224676
NAAA	0.0133308189334331	-0.0240281019293659
SDAD1	0.0174351086362845	-0.0128664306609254
CXCL9	0.079764782234112	0.00118395929575671
CXCL10	0.00899751128050373	-0.00136696419302794
ART3	-0.0084709128640611	0.0267155653045549
SCARB2	0.0853062927764475	0.0154031951591307
FAM47E;FAM47E-STBD1	0.029573179922863	0.0113411953907341
STBD1	0.0141013653731001	0.0188340874777564
mikado.WCK01-AAH20201022-F8-rsc00009G473	0.015062384706653	0.0121614553335862
SEPTIN11	0.0246814225639646	0.0244861510309908
CCNI	0.135579875776203	0.0482038660945899
CNOT6L	0.0145227494759637	0.0318792120822008
MRPL1	-0.00118086499593905	0.0629352832974915
ANXA3	-0.0232718232351536	-0.00678084384794893
BMP2K	0.0124047693435119	0.0187892664399874
RASGEF1B	-0.000967597225931029	0.061488462574156
mikado.WCK01-AAH20201022-F8-rsc00009G498	-0.0121994481840345	0.0194405639401335
HNRNPD	0.038988379822345	0.0323530602788484
HNRNPDL	0.0279086387935893	0.0434188362583291
ENOPH1	0.0153429592080427	0.0158174121935434
SCD5	-0.0203409605088961	0.00379171957003542
SEC31A	0.0530827426253086	0.0359903490526142
THAP9	0.00213010499078857	0.0178374489978079
LIN54	0.0488788355978834	-0.00394162331368206
COPS4	0.0366416432446777	0.0211159931476978
PLAC8	0.204417930430119	-0.0103919179249156
COQ2	-0.0278729336562704	-0.0140221235715404
HELQ	-0.0175696113354951	0.0350879243402478
MRPS18C	0.00773215827137301	0.0782814832505889
ABRAXAS1	0.00704990918419231	0.0118413830984962
PTPN13	0.0287716217604535	-0.0255750184492165
AFF1	0.00541780182626004	0.035240574091892
mikado.WCK01-AAH20201022-F8-rsc00009G533	0.000356465677457221	0.0109884199218444
KLHL8	-0.0409676186971496	0.0337471674170161
HSD17B13	-0.076682549800948	0.319407750898
HSD17B11	0.177395640088913	0.143239842023776
NUDT9	0.0221398943168299	0.0483578209782034
SPARCL1	0.0404012949527041	-0.0283617546938613
SPP1	-0.000483273998417371	0.00504367498984042
PKD2	-0.0139834388627132	0.0204392456394295
CHAMP1	0.0211782026019654	0.0399399829159365
Upf3a	-0.0151389417811066	0.0164067753657797
CDC16	0.0126469276268727	-0.000869771523712616
RASA3	0.0242714946743556	0.0265297746948541
GAS6	-0.0142021956890883	0.019359274950542
TMEM255B	0.00996812904211481	0.00446705310360112
TFDP1	0.0166027049348	0.0196743795757683
TMCO3	0.00810887265455006	0.0368151867212661
GRTP1	0.0120720950940605	0.0112570219675151
LAMP1	0.108909793955595	0.095935873400131
CUL4A	0.0231566379209615	0.0404185881487544
PCID2	0.0116540493409396	0.00830801577356011
F10	0.234915581568086	0.116502169341648
F7	0.0594701470178888	0.0840073171223965
mikado.WCK01-AAH20201022-F8-rsc00026G28	0.0072182344675748	0.0541559820223944
ATP11A	0.00851677243253742	0.000735852009237458
mikado.WCK01-AAH20201022-F8-rsc00026G23	0.00363564188463713	0.0143778998425153
TUBGCP3	0.0095376464478114	0.0211875734377486
ARHGEF7	0.00975129087185832	-0.00435003210885705
ANKRD10	-0.00287479379148326	0.0197502946847195
ING1	0.0137695499742602	0.0175649857994179
CARS2	0.0293548929079778	0.0272998363529818
NAXD	0.027232967862442	0.0231192784689557
COL4A1	0.00853238401243576	0.0125304981341322
